chrom	start	end	name	color
chr5	13800000	14000000	B1	#009cdf
chr5	14000000	14500000	A2	#f78200
chr5	14500000	14650000	B1	#009cdf
chr5	14650000	14950000	A2	#f78200
chr5	14950000	15150000	B1	#009cdf
chr5	15150000	16250000	B4	#973999
chr5	16250000	16500000	B1	#009cdf
chr5	16500000	16600000	A2	#f78200
chr5	16600000	16650000	B1	#009cdf
chr5	16650000	17200000	A2	#f78200
chr5	17200000	17400000	B1	#009cdf
chr5	17400000	17500000	B4	#973999
chr5	17600000	20700000	B4	#973999
chr5	20950000	21250000	B4	#973999
chr5	21400000	21450000	B4	#973999
chr5	21550000	21950000	B4	#973999
chr5	22000000	22150000	B4	#973999
chr5	22200000	29050000	B4	#973999
chr5	29250000	31250000	B4	#973999
chr5	31250000	31450000	B1	#009cdf
chr5	31450000	32650000	A2	#f78200
chr5	32650000	33400000	B1	#009cdf
chr5	33400000	33500000	A2	#f78200
chr5	33500000	33800000	B1	#009cdf
chr5	33950000	34050000	B1	#009cdf
chr5	34400000	34950000	A2	#f78200
chr5	34950000	36100000	B1	#009cdf
chr5	36100000	37750000	A2	#f78200
chr5	37750000	38350000	B1	#009cdf
chr5	38350000	39300000	A2	#f78200
chr5	39300000	39350000	B1	#009cdf
chr5	39350000	39700000	A2	#f78200
chr5	39700000	40650000	B1	#009cdf
chr5	40650000	40900000	A2	#f78200
chr5	40900000	41850000	B1	#009cdf
chr5	41850000	41900000	A2	#f78200
chr5	41900000	42150000	B1	#009cdf
chr5	42150000	42500000	B4	#973999
chr5	42500000	42900000	B1	#009cdf
chr5	42900000	43600000	A2	#f78200
chr5	43600000	44000000	B1	#009cdf
chr5	44000000	44050000	B4	#973999
chr5	44050000	44100000	B1	#009cdf
chr5	44100000	44200000	B4	#973999
chr5	44200000	44800000	B1	#009cdf
chr5	44800000	44950000	A2	#f78200
chr5	44950000	45350000	B1	#009cdf
chr5	45350000	45450000	A2	#f78200
chr5	45450000	45850000	B1	#009cdf
chr5	45850000	45900000	B4	#973999
chr5	46100000	46150000	B4	#973999
chr5	50250000	50650000	B1	#009cdf
chr5	50650000	50700000	A2	#f78200
chr5	50700000	51150000	B1	#009cdf
chr5	51150000	51200000	B4	#973999
chr5	51200000	51450000	B1	#009cdf
chr5	51450000	52350000	B4	#973999
chr5	52350000	52400000	B1	#009cdf
chr5	52400000	52500000	B4	#973999
chr5	52500000	52800000	B1	#009cdf
chr5	52800000	53150000	A2	#f78200
chr5	53150000	53400000	B1	#009cdf
chr5	53400000	53700000	A2	#f78200
chr5	53700000	53850000	B1	#009cdf
chr5	53850000	53900000	A2	#f78200
chr5	53900000	54000000	B1	#009cdf
chr5	54000000	54100000	A2	#f78200
chr5	54100000	54200000	B1	#009cdf
chr5	54200000	54350000	A2	#f78200
chr5	54350000	54400000	B1	#009cdf
chr5	54400000	54550000	A2	#f78200
chr5	54550000	55150000	B1	#009cdf
chr5	55150000	57950000	A2	#f78200
chr5	57950000	58100000	B1	#009cdf
chr5	58100000	58150000	A2	#f78200
chr5	58150000	60650000	B1	#009cdf
chr5	60650000	61550000	A2	#f78200
chr5	61550000	62250000	B1	#009cdf
chr5	62250000	62600000	A2	#f78200
chr5	62600000	62950000	B1	#009cdf
chr5	62950000	64500000	B4	#973999
chr5	64500000	65450000	B1	#009cdf
chr5	65450000	66250000	A2	#f78200
chr5	66250000	68300000	B1	#009cdf
chr5	68300000	68350000	A2	#f78200
chr5	68350000	68400000	B1	#009cdf
chr5	68400000	68450000	A2	#f78200
chr5	68450000	68950000	B1	#009cdf
chr5	68950000	69200000	A2	#f78200
chr5	71600000	71650000	A1	#e23838
chr5	71650000	71800000	A2	#f78200
chr5	71800000	71850000	B0	#5ebd3e
chr5	71850000	71950000	A2	#f78200
chr5	71950000	72050000	B0	#5ebd3e
chr5	72050000	72250000	A2	#f78200
chr5	72250000	72350000	A1	#e23838
chr5	72350000	72500000	A2	#f78200
chr5	72500000	72750000	B0	#5ebd3e
chr5	72750000	72850000	A2	#f78200
chr5	72850000	73150000	A1	#e23838
chr5	73150000	73200000	A2	#f78200
chr5	73200000	73600000	A1	#e23838
chr5	73600000	73850000	A2	#f78200
chr5	73850000	74000000	B0	#5ebd3e
chr5	74000000	74050000	A2	#f78200
chr5	74050000	74500000	B0	#5ebd3e
chr5	74500000	74950000	A2	#f78200
chr5	74950000	75050000	B0	#5ebd3e
chr5	75050000	75100000	A2	#f78200
chr5	75100000	75200000	B0	#5ebd3e
chr5	75200000	75450000	A2	#f78200
chr5	75450000	75500000	B0	#5ebd3e
chr5	75500000	75700000	A2	#f78200
chr5	75700000	76350000	B1	#009cdf
chr5	76350000	76400000	A2	#f78200
chr5	76400000	76450000	B0	#5ebd3e
chr5	76450000	76500000	B1	#009cdf
chr5	76500000	76650000	B0	#5ebd3e
chr5	76650000	76950000	A2	#f78200
chr5	76950000	77050000	B0	#5ebd3e
chr5	77050000	77100000	A2	#f78200
chr5	77100000	77750000	B0	#5ebd3e
chr5	77750000	77800000	A2	#f78200
chr5	77800000	78300000	B0	#5ebd3e
chr5	78300000	78350000	A1	#e23838
chr5	78350000	78550000	B0	#5ebd3e
chr5	78550000	78700000	A1	#e23838
chr5	78700000	79150000	B0	#5ebd3e
chr5	79150000	79700000	A1	#e23838
chr5	79700000	79950000	B0	#5ebd3e
chr5	79950000	80500000	A1	#e23838
chr5	80500000	80600000	B0	#5ebd3e
chr5	80600000	80650000	A1	#e23838
chr5	80650000	91300000	B0	#5ebd3e
chr5	91300000	91350000	A2	#f78200
chr5	91350000	95150000	B0	#5ebd3e
chr5	95250000	99400000	B0	#5ebd3e
chr5	99550000	100050000	B0	#5ebd3e
chr5	100100000	100350000	B0	#5ebd3e
chr5	100400000	109950000	B0	#5ebd3e
chr5	109950000	110000000	B1	#009cdf
chr5	110000000	111800000	B0	#5ebd3e
chr5	111800000	111850000	B1	#009cdf
chr5	111850000	112850000	B0	#5ebd3e
chr5	112850000	113000000	A2	#f78200
chr5	113000000	113150000	B0	#5ebd3e
chr5	113150000	113250000	A2	#f78200
chr5	113250000	113700000	B0	#5ebd3e
chr5	113700000	114050000	B1	#009cdf
chr5	114050000	114100000	B0	#5ebd3e
chr5	114100000	114750000	B1	#009cdf
chr5	114750000	114800000	B0	#5ebd3e
chr5	114800000	115050000	B1	#009cdf
chr5	115050000	115800000	B0	#5ebd3e
chr5	115800000	115900000	A2	#f78200
chr5	115900000	119050000	B0	#5ebd3e
chr5	119050000	119100000	A2	#f78200
chr5	119100000	122800000	B0	#5ebd3e
chr5	122800000	122900000	A2	#f78200
chr5	122900000	123500000	B0	#5ebd3e
chr5	123500000	123550000	A2	#f78200
chr5	123550000	124600000	B0	#5ebd3e
chr5	124600000	124700000	A2	#f78200
chr5	124700000	125300000	B0	#5ebd3e
chr5	125450000	126450000	B0	#5ebd3e
chr5	126450000	126900000	A2	#f78200
chr5	126900000	131150000	B0	#5ebd3e
chr5	131150000	131850000	A2	#f78200
chr5	131850000	131950000	B0	#5ebd3e
chr5	131950000	135450000	A2	#f78200
chr5	135450000	137750000	B1	#009cdf
chr5	137750000	140750000	A2	#f78200
chr5	140750000	140800000	B4	#973999
chr5	140800000	141100000	B1	#009cdf
chr5	141100000	141300000	B4	#973999
chr5	141300000	141450000	B1	#009cdf
chr5	141450000	143000000	A2	#f78200
chr5	143000000	145900000	B1	#009cdf
chr5	145900000	146050000	A2	#f78200
chr5	146050000	146100000	B1	#009cdf
chr5	146100000	146300000	A2	#f78200
chr5	146300000	149100000	B1	#009cdf
chr5	149100000	150800000	A2	#f78200
chr5	150800000	150900000	B1	#009cdf
chr5	150900000	150950000	B4	#973999
chr5	150950000	151050000	B1	#009cdf
chr5	151050000	151300000	A2	#f78200
chr5	151300000	152550000	B1	#009cdf
chr5	152550000	153400000	B4	#973999
chr5	153400000	154400000	B1	#009cdf
chr5	154400000	154950000	A2	#f78200
chr5	154950000	155350000	B1	#009cdf
chr5	155350000	156800000	B4	#973999
chr5	156800000	157300000	B1	#009cdf
chr5	157300000	157800000	A2	#f78200
chr5	157800000	159200000	B1	#009cdf
chr5	159200000	159250000	A2	#f78200
chr5	159250000	159900000	B1	#009cdf
chr5	159900000	160400000	A2	#f78200
chr5	160400000	160700000	B1	#009cdf
chr5	160700000	162050000	B4	#973999
chr5	162050000	162100000	B1	#009cdf
chr5	162100000	162350000	B4	#973999
chr5	162550000	163200000	B4	#973999
chr5	163200000	163650000	B1	#009cdf
chr5	163650000	167550000	B4	#973999
chr5	167550000	168250000	B1	#009cdf
chr5	168250000	168400000	A2	#f78200
chr5	168400000	168450000	B1	#009cdf
chr5	168450000	168500000	A2	#f78200
chr5	168500000	171350000	B1	#009cdf
chr5	171350000	173600000	A2	#f78200
chr5	173600000	175750000	B1	#009cdf
chr5	175750000	175900000	A2	#f78200
chr5	176100000	176200000	A2	#f78200
chr5	176300000	177650000	A2	#f78200
chr5	178050000	178900000	A2	#f78200
chr5	178900000	179100000	B4	#973999
chr5	179100000	179150000	B1	#009cdf
chr5	179150000	181300000	A2	#f78200
chr6	150000	300000	A2	#f78200
chr6	300000	400000	B1	#009cdf
chr6	400000	450000	A2	#f78200
chr6	450000	650000	B1	#009cdf
chr6	650000	700000	A2	#f78200
chr6	700000	1350000	B1	#009cdf
chr6	1350000	1800000	A2	#f78200
chr6	1800000	1850000	B1	#009cdf
chr6	1850000	1950000	B0	#5ebd3e
chr6	1950000	2000000	B1	#009cdf
chr6	2050000	2250000	A2	#f78200
chr6	2250000	2450000	B0	#5ebd3e
chr6	2450000	2500000	B1	#009cdf
chr6	2500000	4400000	A2	#f78200
chr6	4400000	4450000	B0	#5ebd3e
chr6	4450000	4500000	B1	#009cdf
chr6	4500000	4550000	B0	#5ebd3e
chr6	4550000	4600000	B1	#009cdf
chr6	4600000	4650000	B0	#5ebd3e
chr6	4650000	5050000	A2	#f78200
chr6	5050000	6700000	B1	#009cdf
chr6	6700000	7700000	A2	#f78200
chr6	7700000	8000000	B1	#009cdf
chr6	8000000	8100000	A2	#f78200
chr6	8100000	8950000	B1	#009cdf
chr6	8950000	9000000	B0	#5ebd3e
chr6	9000000	9050000	B1	#009cdf
chr6	9050000	9150000	B0	#5ebd3e
chr6	9150000	9300000	B1	#009cdf
chr6	9300000	9350000	B0	#5ebd3e
chr6	9350000	9400000	B1	#009cdf
chr6	9400000	9550000	B0	#5ebd3e
chr6	9550000	10350000	B1	#009cdf
chr6	10350000	10900000	A2	#f78200
chr6	10900000	10950000	B0	#5ebd3e
chr6	10950000	11100000	A2	#f78200
chr6	11100000	11150000	B0	#5ebd3e
chr6	11150000	11500000	B1	#009cdf
chr6	11500000	11550000	B0	#5ebd3e
chr6	11550000	13550000	B1	#009cdf
chr6	13550000	14150000	A2	#f78200
chr6	14150000	14200000	B0	#5ebd3e
chr6	14200000	14300000	A2	#f78200
chr6	14300000	14550000	B0	#5ebd3e
chr6	14550000	14600000	A2	#f78200
chr6	14600000	14650000	B0	#5ebd3e
chr6	14650000	15550000	A2	#f78200
chr6	15550000	16200000	B0	#5ebd3e
chr6	16200000	16800000	A2	#f78200
chr6	16800000	17250000	B0	#5ebd3e
chr6	17250000	18050000	A2	#f78200
chr6	18050000	18100000	B0	#5ebd3e
chr6	18100000	18250000	A2	#f78200
chr6	18250000	18350000	B0	#5ebd3e
chr6	18350000	18400000	B1	#009cdf
chr6	18400000	18550000	B0	#5ebd3e
chr6	18550000	18950000	B1	#009cdf
chr6	18950000	19050000	B0	#5ebd3e
chr6	19050000	19350000	B1	#009cdf
chr6	19350000	19500000	B0	#5ebd3e
chr6	19500000	19650000	B1	#009cdf
chr6	19650000	19950000	B0	#5ebd3e
chr6	19950000	20000000	B1	#009cdf
chr6	20000000	20500000	B0	#5ebd3e
chr6	20500000	20550000	A2	#f78200
chr6	20550000	22050000	B0	#5ebd3e
chr6	22050000	22250000	B1	#009cdf
chr6	22250000	24100000	B4	#973999
chr6	24100000	24300000	B1	#009cdf
chr6	24300000	24700000	B0	#5ebd3e
chr6	24700000	24800000	A2	#f78200
chr6	24800000	25950000	B0	#5ebd3e
chr6	25950000	26650000	A2	#f78200
chr6	27000000	27050000	B0	#5ebd3e
chr6	27050000	28500000	A2	#f78200
chr6	33500000	37350000	A1	#e23838
chr6	37350000	37400000	A2	#f78200
chr6	37400000	37650000	A1	#e23838
chr6	37650000	37950000	A2	#f78200
chr6	37950000	38600000	B0	#5ebd3e
chr6	38600000	38750000	A2	#f78200
chr6	38750000	39200000	B1	#009cdf
chr6	39200000	39300000	A2	#f78200
chr6	39300000	40900000	B1	#009cdf
chr6	40900000	41550000	A2	#f78200
chr6	41550000	41600000	A1	#e23838
chr6	41600000	41650000	A2	#f78200
chr6	41650000	44500000	A1	#e23838
chr6	44500000	44750000	A2	#f78200
chr6	44750000	44900000	B0	#5ebd3e
chr6	44900000	45750000	A2	#f78200
chr6	45750000	45900000	B1	#009cdf
chr6	45900000	46250000	A2	#f78200
chr6	46250000	46400000	B1	#009cdf
chr6	46400000	46450000	A2	#f78200
chr6	46450000	46600000	B0	#5ebd3e
chr6	46600000	47750000	A2	#f78200
chr6	47750000	48450000	B1	#009cdf
chr6	48450000	48500000	B0	#5ebd3e
chr6	48500000	48800000	B1	#009cdf
chr6	48800000	48850000	B0	#5ebd3e
chr6	48850000	49450000	B1	#009cdf
chr6	49450000	49600000	A2	#f78200
chr6	49600000	50150000	B1	#009cdf
chr6	50150000	51850000	B4	#973999
chr6	51850000	52250000	B1	#009cdf
chr6	52250000	54000000	A2	#f78200
chr6	54000000	54250000	B1	#009cdf
chr6	54250000	54300000	B0	#5ebd3e
chr6	54300000	54700000	B1	#009cdf
chr6	54700000	54750000	A2	#f78200
chr6	54750000	54800000	B0	#5ebd3e
chr6	54800000	55050000	A2	#f78200
chr6	55050000	56300000	B1	#009cdf
chr6	56300000	57350000	A2	#f78200
chr6	60650000	60700000	B4	#973999
chr6	61150000	61300000	B4	#973999
chr6	61500000	62850000	B4	#973999
chr6	62900000	63200000	B4	#973999
chr6	63200000	63450000	B1	#009cdf
chr6	63450000	63700000	A2	#f78200
chr6	63700000	63950000	B1	#009cdf
chr6	63950000	65300000	B4	#973999
chr6	65350000	65750000	B4	#973999
chr6	65950000	68250000	B4	#973999
chr6	68400000	69600000	B4	#973999
chr6	69600000	70400000	B1	#009cdf
chr6	70400000	70500000	A2	#f78200
chr6	70500000	70550000	B1	#009cdf
chr6	70550000	70600000	A2	#f78200
chr6	70600000	71550000	B1	#009cdf
chr6	71550000	72250000	B4	#973999
chr6	72250000	73200000	B1	#009cdf
chr6	73200000	73900000	A2	#f78200
chr6	73900000	75100000	B0	#5ebd3e
chr6	75100000	75300000	A2	#f78200
chr6	75300000	75500000	B0	#5ebd3e
chr6	75500000	75850000	A2	#f78200
chr6	75850000	76000000	B0	#5ebd3e
chr6	76000000	76150000	B1	#009cdf
chr6	76150000	79350000	B0	#5ebd3e
chr6	79450000	84100000	B0	#5ebd3e
chr6	84100000	84150000	B1	#009cdf
chr6	84150000	84250000	B0	#5ebd3e
chr6	84250000	85350000	B1	#009cdf
chr6	85350000	85700000	A2	#f78200
chr6	85700000	86250000	B1	#009cdf
chr6	86250000	86800000	B4	#973999
chr6	86800000	87150000	B1	#009cdf
chr6	87150000	87250000	A2	#f78200
chr6	87250000	87400000	B1	#009cdf
chr6	87400000	87800000	A2	#f78200
chr6	87800000	88800000	B1	#009cdf
chr6	88800000	89950000	A2	#f78200
chr6	89950000	90100000	B1	#009cdf
chr6	90100000	90500000	A2	#f78200
chr6	90500000	90950000	B1	#009cdf
chr6	90950000	95000000	B4	#973999
chr6	95100000	95200000	B4	#973999
chr6	95200000	96500000	B1	#009cdf
chr6	96500000	96550000	B0	#5ebd3e
chr6	96550000	96750000	B1	#009cdf
chr6	96750000	96900000	B0	#5ebd3e
chr6	96900000	97000000	B1	#009cdf
chr6	97000000	97400000	B0	#5ebd3e
chr6	97400000	98900000	B1	#009cdf
chr6	98900000	98950000	B0	#5ebd3e
chr6	98950000	99250000	B1	#009cdf
chr6	99250000	99350000	B0	#5ebd3e
chr6	99350000	99400000	A2	#f78200
chr6	99400000	106150000	B0	#5ebd3e
chr6	106150000	106250000	A2	#f78200
chr6	106250000	106300000	B0	#5ebd3e
chr6	106300000	106700000	A2	#f78200
chr6	106700000	106750000	B0	#5ebd3e
chr6	106750000	106800000	A2	#f78200
chr6	106800000	106850000	B0	#5ebd3e
chr6	106850000	106900000	A2	#f78200
chr6	106900000	106950000	B0	#5ebd3e
chr6	106950000	107300000	A2	#f78200
chr6	107300000	107400000	B0	#5ebd3e
chr6	107400000	109500000	A2	#f78200
chr6	109500000	110450000	B0	#5ebd3e
chr6	110450000	111700000	A2	#f78200
chr6	111700000	114150000	B0	#5ebd3e
chr6	114150000	114650000	B1	#009cdf
chr6	114650000	115500000	B4	#973999
chr6	115500000	115900000	B1	#009cdf
chr6	115900000	118050000	B0	#5ebd3e
chr6	118050000	118100000	B1	#009cdf
chr6	118100000	122850000	B0	#5ebd3e
chr6	122850000	124850000	B1	#009cdf
chr6	124850000	125250000	B0	#5ebd3e
chr6	125250000	125850000	B1	#009cdf
chr6	125850000	126050000	B0	#5ebd3e
chr6	126050000	126200000	B1	#009cdf
chr6	126200000	126250000	B0	#5ebd3e
chr6	126250000	126300000	B1	#009cdf
chr6	126300000	126400000	B0	#5ebd3e
chr6	126400000	127200000	B1	#009cdf
chr6	127200000	127650000	B0	#5ebd3e
chr6	128500000	129500000	B0	#5ebd3e
chr6	129500000	129550000	A2	#f78200
chr6	129550000	129600000	B0	#5ebd3e
chr6	129600000	129800000	A2	#f78200
chr6	129800000	129950000	B0	#5ebd3e
chr6	129950000	130000000	A2	#f78200
chr6	130000000	130950000	B0	#5ebd3e
chr6	130950000	131100000	A2	#f78200
chr6	131100000	132750000	B0	#5ebd3e
chr6	132750000	132850000	A2	#f78200
chr6	132850000	133900000	B0	#5ebd3e
chr6	133900000	134550000	A2	#f78200
chr6	134550000	134650000	B0	#5ebd3e
chr6	134650000	135500000	A2	#f78200
chr6	135500000	136200000	B0	#5ebd3e
chr6	136200000	137050000	A2	#f78200
chr6	137050000	137200000	B0	#5ebd3e
chr6	137200000	137250000	A2	#f78200
chr6	137250000	137700000	B0	#5ebd3e
chr6	137700000	139400000	A2	#f78200
chr6	139400000	139450000	B0	#5ebd3e
chr6	139450000	139600000	A2	#f78200
chr6	139600000	142250000	B0	#5ebd3e
chr6	142250000	142450000	A2	#f78200
chr6	142450000	142750000	B0	#5ebd3e
chr6	142750000	143000000	A2	#f78200
chr6	143000000	143050000	B0	#5ebd3e
chr6	143050000	143100000	A2	#f78200
chr6	143100000	143400000	B0	#5ebd3e
chr6	143400000	144500000	A2	#f78200
chr6	144500000	144550000	B0	#5ebd3e
chr6	144550000	145050000	A2	#f78200
chr6	145050000	149000000	B1	#009cdf
chr6	149000000	151500000	A2	#f78200
chr6	151500000	154650000	B1	#009cdf
chr6	154650000	155250000	A2	#f78200
chr6	155250000	156700000	B1	#009cdf
chr6	156700000	159150000	A2	#f78200
chr6	159150000	159700000	B1	#009cdf
chr6	159700000	159750000	A2	#f78200
chr6	159750000	160600000	B1	#009cdf
chr6	160650000	162400000	B1	#009cdf
chr6	162400000	162450000	B4	#973999
chr6	162450000	162600000	B1	#009cdf
chr6	162600000	162650000	B4	#973999
chr6	162650000	162750000	B1	#009cdf
chr6	162750000	163350000	B4	#973999
chr6	163350000	163450000	B1	#009cdf
chr6	163450000	165950000	B4	#973999
chr6	165950000	166200000	B1	#009cdf
chr6	166300000	166500000	B1	#009cdf
chr6	166500000	166750000	A2	#f78200
chr6	166750000	166950000	B1	#009cdf
chr6	166950000	167050000	A2	#f78200
chr6	167050000	167200000	B1	#009cdf
chr6	167200000	167250000	A2	#f78200
chr6	167250000	167350000	B1	#009cdf
chr6	167350000	167400000	A2	#f78200
chr6	167400000	167500000	B1	#009cdf
chr6	167500000	167600000	A2	#f78200
chr6	167650000	168200000	A2	#f78200
chr6	168200000	168800000	B1	#009cdf
chr6	168950000	169050000	B1	#009cdf
chr6	169050000	169400000	A2	#f78200
chr6	169400000	169550000	B1	#009cdf
chr6	169550000	169700000	A2	#f78200
chr6	169900000	170250000	A2	#f78200
chr6	170550000	170600000	A2	#f78200
chr7	200000	1850000	A1	#e23838
chr7	1850000	2050000	A2	#f78200
chr7	2050000	2400000	A1	#e23838
chr7	2400000	2950000	A2	#f78200
chr7	2950000	4600000	B1	#009cdf
chr7	4600000	5350000	A2	#f78200
chr7	5350000	5450000	A1	#e23838
chr7	5450000	5500000	A2	#f78200
chr7	5500000	5600000	A1	#e23838
chr7	5600000	5900000	A2	#f78200
chr7	6000000	6750000	A2	#f78200
chr7	6850000	7000000	A2	#f78200
chr7	7000000	9600000	B0	#5ebd3e
chr7	9600000	9650000	B4	#973999
chr7	9650000	22750000	B0	#5ebd3e
chr7	22750000	23600000	A2	#f78200
chr7	23600000	24900000	B0	#5ebd3e
chr7	24900000	24950000	A2	#f78200
chr7	24950000	25050000	B0	#5ebd3e
chr7	25050000	25100000	A2	#f78200
chr7	25100000	25200000	B0	#5ebd3e
chr7	25200000	25850000	B1	#009cdf
chr7	25850000	26050000	B0	#5ebd3e
chr7	26050000	26350000	A2	#f78200
chr7	26350000	27050000	B0	#5ebd3e
chr7	27050000	27250000	A2	#f78200
chr7	27250000	27650000	B0	#5ebd3e
chr7	27650000	27850000	A2	#f78200
chr7	27850000	28000000	B0	#5ebd3e
chr7	28000000	28050000	A2	#f78200
chr7	28050000	29950000	B0	#5ebd3e
chr7	29950000	30050000	A2	#f78200
chr7	30050000	30100000	B0	#5ebd3e
chr7	30100000	30150000	A2	#f78200
chr7	30150000	30250000	B0	#5ebd3e
chr7	30250000	30300000	A2	#f78200
chr7	30300000	30350000	B0	#5ebd3e
chr7	30350000	30950000	A2	#f78200
chr7	30950000	32450000	B1	#009cdf
chr7	32450000	32700000	A2	#f78200
chr7	32750000	33150000	A2	#f78200
chr7	33150000	33550000	B0	#5ebd3e
chr7	33550000	33650000	B1	#009cdf
chr7	33650000	35000000	B0	#5ebd3e
chr7	35000000	35050000	A2	#f78200
chr7	35200000	35650000	B0	#5ebd3e
chr7	35650000	35750000	A2	#f78200
chr7	35750000	35800000	B0	#5ebd3e
chr7	35800000	36550000	A2	#f78200
chr7	36550000	39500000	B1	#009cdf
chr7	39500000	40250000	A2	#f78200
chr7	40250000	42300000	B1	#009cdf
chr7	42300000	42600000	B4	#973999
chr7	42600000	42900000	B1	#009cdf
chr7	42900000	42950000	A2	#f78200
chr7	42950000	43450000	B1	#009cdf
chr7	43450000	43950000	A2	#f78200
chr7	43950000	44000000	A1	#e23838
chr7	44050000	45000000	A1	#e23838
chr7	45000000	45200000	A2	#f78200
chr7	45200000	45700000	B1	#009cdf
chr7	45700000	45750000	A2	#f78200
chr7	45850000	46000000	A2	#f78200
chr7	46000000	46500000	B1	#009cdf
chr7	46500000	46600000	A2	#f78200
chr7	46600000	46700000	B1	#009cdf
chr7	46700000	46800000	A2	#f78200
chr7	46800000	47200000	B1	#009cdf
chr7	47200000	48100000	A2	#f78200
chr7	48100000	48350000	B1	#009cdf
chr7	48350000	49950000	B4	#973999
chr7	49950000	50400000	B1	#009cdf
chr7	50400000	50550000	A2	#f78200
chr7	50550000	51200000	B1	#009cdf
chr7	51200000	51400000	A2	#f78200
chr7	51400000	51650000	B1	#009cdf
chr7	51650000	54500000	B4	#973999
chr7	54500000	54750000	B1	#009cdf
chr7	54750000	54850000	A2	#f78200
chr7	54850000	54950000	B1	#009cdf
chr7	54950000	55450000	A2	#f78200
chr7	55450000	55500000	B1	#009cdf
chr7	55500000	55700000	A2	#f78200
chr7	55750000	56100000	A2	#f78200
chr7	56100000	56350000	B1	#009cdf
chr7	56400000	56750000	B4	#973999
chr7	57150000	57600000	B4	#973999
chr7	57750000	57800000	B4	#973999
chr7	63000000	63250000	B4	#973999
chr7	63850000	64500000	B4	#973999
chr7	64500000	64900000	B1	#009cdf
chr7	64900000	64950000	A2	#f78200
chr7	64950000	65000000	B1	#009cdf
chr7	65000000	65050000	A2	#f78200
chr7	65200000	65400000	A2	#f78200
chr7	65400000	65500000	B1	#009cdf
chr7	65700000	66100000	A2	#f78200
chr7	66100000	66150000	A1	#e23838
chr7	66150000	66600000	A2	#f78200
chr7	66600000	66650000	A1	#e23838
chr7	66650000	67250000	A2	#f78200
chr7	67300000	67350000	A2	#f78200
chr7	67350000	67550000	B1	#009cdf
chr7	67550000	72200000	B4	#973999
chr7	72200000	72650000	B1	#009cdf
chr7	72650000	72850000	A2	#f78200
chr7	72900000	72950000	A2	#f78200
chr7	73300000	74750000	A1	#e23838
chr7	75000000	75100000	A1	#e23838
chr7	75500000	76450000	A1	#e23838
chr7	77150000	77550000	B0	#5ebd3e
chr7	77550000	77800000	A2	#f78200
chr7	77800000	78050000	B0	#5ebd3e
chr7	78050000	78850000	B1	#009cdf
chr7	78850000	78900000	B0	#5ebd3e
chr7	78900000	79000000	B1	#009cdf
chr7	79000000	88300000	B0	#5ebd3e
chr7	88300000	88950000	B1	#009cdf
chr7	88950000	89600000	B4	#973999
chr7	89600000	90100000	B1	#009cdf
chr7	90150000	90250000	A2	#f78200
chr7	90250000	90300000	B0	#5ebd3e
chr7	90300000	90350000	A2	#f78200
chr7	90350000	90850000	B0	#5ebd3e
chr7	90850000	90900000	B1	#009cdf
chr7	90900000	91100000	B0	#5ebd3e
chr7	91100000	91750000	B1	#009cdf
chr7	91750000	95800000	B0	#5ebd3e
chr7	95800000	95850000	B1	#009cdf
chr7	95850000	95900000	B0	#5ebd3e
chr7	95900000	96150000	B1	#009cdf
chr7	96150000	96400000	B0	#5ebd3e
chr7	96400000	96650000	B1	#009cdf
chr7	96650000	96700000	B0	#5ebd3e
chr7	96700000	97100000	B1	#009cdf
chr7	97100000	97200000	B0	#5ebd3e
chr7	97200000	97800000	B1	#009cdf
chr7	97800000	97900000	B0	#5ebd3e
chr7	97950000	98800000	A2	#f78200
chr7	98800000	100300000	A1	#e23838
chr7	100350000	101450000	A1	#e23838
chr7	101450000	102350000	A2	#f78200
chr7	102350000	102500000	A1	#e23838
chr7	102800000	103100000	A2	#f78200
chr7	103250000	103300000	B0	#5ebd3e
chr7	103300000	103350000	A2	#f78200
chr7	103350000	103400000	B0	#5ebd3e
chr7	103400000	104150000	B1	#009cdf
chr7	104150000	104250000	B0	#5ebd3e
chr7	104250000	104850000	B1	#009cdf
chr7	104850000	104950000	B0	#5ebd3e
chr7	104950000	106350000	A2	#f78200
chr7	106350000	106450000	B0	#5ebd3e
chr7	106450000	106850000	A2	#f78200
chr7	106850000	106950000	B0	#5ebd3e
chr7	106950000	107000000	A2	#f78200
chr7	107000000	107050000	B0	#5ebd3e
chr7	107050000	107100000	A2	#f78200
chr7	107100000	107150000	B0	#5ebd3e
chr7	107150000	107250000	A2	#f78200
chr7	107250000	107500000	B0	#5ebd3e
chr7	107500000	108050000	A2	#f78200
chr7	108050000	116200000	B0	#5ebd3e
chr7	116200000	117100000	A2	#f78200
chr7	117100000	117950000	B0	#5ebd3e
chr7	117950000	118000000	B1	#009cdf
chr7	118000000	121250000	B0	#5ebd3e
chr7	121250000	121450000	A2	#f78200
chr7	121450000	121500000	B0	#5ebd3e
chr7	121500000	121550000	A2	#f78200
chr7	121550000	122150000	B0	#5ebd3e
chr7	122150000	122550000	B1	#009cdf
chr7	122550000	122600000	B0	#5ebd3e
chr7	122600000	123500000	B1	#009cdf
chr7	123500000	123550000	B0	#5ebd3e
chr7	123550000	123600000	B1	#009cdf
chr7	123600000	123700000	B0	#5ebd3e
chr7	123700000	123750000	A2	#f78200
chr7	123750000	123900000	B0	#5ebd3e
