chrom	start	end	name	color
chr6	47750000	48350000	B1	#009cdf
chr6	48350000	48950000	B0	#5ebd3e
chr6	48950000	49450000	B1	#009cdf
chr6	49450000	49600000	A2	#f78200
chr6	49600000	50150000	B1	#009cdf
chr6	50150000	51850000	B4	#973999
chr6	51850000	52250000	B1	#009cdf
chr6	52250000	54050000	A2	#f78200
chr6	54050000	54100000	B0	#5ebd3e
chr6	54100000	54150000	A2	#f78200
chr6	54150000	54550000	B0	#5ebd3e
chr6	54550000	54650000	B1	#009cdf
chr6	54650000	54800000	B0	#5ebd3e
chr6	54800000	55000000	A2	#f78200
chr6	55000000	56350000	B1	#009cdf
chr6	56350000	57350000	A2	#f78200
chr6	60650000	60700000	B4	#973999
chr6	61150000	61300000	B4	#973999
chr6	61500000	62850000	B4	#973999
chr6	62900000	63200000	B4	#973999
chr6	63200000	63450000	B1	#009cdf
chr6	63450000	63700000	A2	#f78200
chr6	63700000	64000000	B1	#009cdf
chr6	64000000	65300000	B4	#973999
chr6	65350000	65750000	B4	#973999
chr6	65950000	68250000	B4	#973999
chr6	68400000	69600000	B4	#973999
chr6	69600000	70400000	B1	#009cdf
chr6	70400000	70700000	A2	#f78200
chr6	70700000	71550000	B1	#009cdf
chr6	71550000	72250000	B4	#973999
chr6	72250000	73200000	B1	#009cdf
chr6	73200000	74000000	A2	#f78200
chr6	74000000	74050000	B0	#5ebd3e
chr6	74050000	74100000	B1	#009cdf
chr6	74100000	74950000	B0	#5ebd3e
chr6	74950000	75950000	A2	#f78200
chr6	75950000	76200000	B1	#009cdf
chr6	76200000	76250000	B0	#5ebd3e
chr6	76250000	76300000	B1	#009cdf
chr6	76300000	78950000	B0	#5ebd3e
chr6	78950000	79100000	A2	#f78200
chr6	79100000	79350000	B0	#5ebd3e
chr6	79450000	79850000	A2	#f78200
chr6	79850000	79950000	B0	#5ebd3e
chr6	79950000	80200000	A2	#f78200
chr6	80200000	81900000	B0	#5ebd3e
chr6	81900000	82400000	A2	#f78200
chr6	82400000	82950000	B0	#5ebd3e
chr6	82950000	83400000	A2	#f78200
chr6	83400000	83700000	B0	#5ebd3e
chr6	83700000	83900000	B1	#009cdf
chr6	83900000	83950000	B0	#5ebd3e
chr6	83950000	85350000	B1	#009cdf
chr6	85350000	85700000	A2	#f78200
chr6	85700000	86300000	B1	#009cdf
chr6	86300000	86800000	B4	#973999
chr6	86800000	87150000	B1	#009cdf
chr6	87150000	87750000	A2	#f78200
chr6	87750000	88700000	B1	#009cdf
chr6	88700000	90500000	A2	#f78200
chr6	90500000	90950000	B1	#009cdf
chr6	90950000	95000000	B4	#973999
chr6	95100000	95200000	B4	#973999
chr6	95200000	95900000	B1	#009cdf
chr6	95900000	96050000	B0	#5ebd3e
chr6	96050000	96850000	B1	#009cdf
chr6	96850000	96950000	A2	#f78200
chr6	96950000	97150000	B1	#009cdf
chr6	97150000	97300000	A2	#f78200
chr6	97300000	99300000	B1	#009cdf
chr6	99300000	99600000	A2	#f78200
chr6	99600000	105250000	B0	#5ebd3e
chr6	105250000	105400000	A2	#f78200
chr6	105400000	105950000	B0	#5ebd3e
chr6	105950000	112150000	A2	#f78200
chr6	112150000	113700000	B0	#5ebd3e
chr6	113700000	113750000	A2	#f78200
chr6	113750000	113800000	B0	#5ebd3e
chr6	113800000	114000000	A2	#f78200
chr6	114000000	114050000	B0	#5ebd3e
chr6	114050000	114650000	B1	#009cdf
chr6	114650000	115500000	B4	#973999
chr6	115500000	115950000	B1	#009cdf
chr6	115950000	116200000	B0	#5ebd3e
chr6	116200000	116700000	A2	#f78200
chr6	116700000	117500000	B0	#5ebd3e
chr6	117500000	117550000	A2	#f78200
chr6	117550000	118100000	B0	#5ebd3e
chr6	118100000	118250000	B1	#009cdf
chr6	118250000	118700000	B0	#5ebd3e
chr6	118700000	119250000	A2	#f78200
chr6	119250000	122800000	B0	#5ebd3e
chr6	122800000	125050000	B1	#009cdf
chr6	125050000	125150000	A2	#f78200
chr6	125150000	125900000	B1	#009cdf
chr6	125900000	126050000	A2	#f78200
chr6	126050000	126100000	B1	#009cdf
chr6	126100000	126150000	B0	#5ebd3e
chr6	126150000	126300000	B1	#009cdf
chr6	126300000	126400000	B0	#5ebd3e
chr6	126400000	127300000	B1	#009cdf
chr6	127300000	127650000	B0	#5ebd3e
chr6	128500000	129500000	B0	#5ebd3e
chr6	129500000	129900000	A2	#f78200
chr6	129900000	129950000	B0	#5ebd3e
chr6	129950000	130050000	A2	#f78200
chr6	130050000	130950000	B0	#5ebd3e
chr6	130950000	131150000	A2	#f78200
chr6	131150000	131200000	B0	#5ebd3e
chr6	131200000	131250000	B1	#009cdf
chr6	131250000	131350000	B0	#5ebd3e
chr6	131350000	131400000	B1	#009cdf
chr6	131400000	131500000	B0	#5ebd3e
chr6	131500000	131550000	B1	#009cdf
chr6	131550000	131900000	B0	#5ebd3e
chr6	131900000	131950000	A2	#f78200
chr6	131950000	132500000	B0	#5ebd3e
chr6	132500000	132550000	A2	#f78200
chr6	132550000	132750000	B0	#5ebd3e
chr6	132750000	132850000	A2	#f78200
chr6	132850000	133450000	B1	#009cdf
chr6	133450000	133850000	B0	#5ebd3e
chr6	133850000	134700000	A2	#f78200
chr6	134700000	134750000	B0	#5ebd3e
chr6	134750000	135350000	A2	#f78200
chr6	135350000	136100000	B0	#5ebd3e
chr6	136100000	136200000	B1	#009cdf
chr6	136200000	137150000	A2	#f78200
chr6	137150000	137200000	B0	#5ebd3e
chr6	137200000	137300000	A2	#f78200
chr6	137300000	137600000	B0	#5ebd3e
chr6	137600000	139600000	A2	#f78200
chr6	139600000	142250000	B0	#5ebd3e
chr6	142250000	142450000	A2	#f78200
chr6	142450000	142800000	B0	#5ebd3e
chr6	142800000	142950000	A2	#f78200
chr6	142950000	143050000	B0	#5ebd3e
chr6	143050000	143100000	A2	#f78200
chr6	143100000	143150000	B0	#5ebd3e
chr6	143150000	143200000	A2	#f78200
chr6	143200000	143300000	B0	#5ebd3e
chr6	143300000	143350000	B1	#009cdf
chr6	143350000	145000000	A2	#f78200
chr6	145000000	145550000	B0	#5ebd3e
chr6	145550000	145600000	B1	#009cdf
chr6	145600000	145650000	B0	#5ebd3e
chr6	145650000	148400000	B1	#009cdf
chr6	148400000	148450000	A2	#f78200
chr6	148450000	148950000	B1	#009cdf
chr6	148950000	151550000	A2	#f78200
chr6	151550000	154400000	B1	#009cdf
chr6	154400000	155300000	A2	#f78200
chr6	155300000	156700000	B1	#009cdf
chr6	156700000	159150000	A2	#f78200
chr6	159150000	159650000	B1	#009cdf
chr6	159650000	159850000	A2	#f78200
chr6	159850000	160600000	B1	#009cdf
chr6	160650000	161250000	B1	#009cdf
chr6	161250000	161350000	A2	#f78200
chr6	161350000	162450000	B1	#009cdf
chr6	162450000	162500000	B4	#973999
chr6	162500000	162550000	B1	#009cdf
chr6	162550000	163100000	B4	#973999
chr6	163100000	163150000	B1	#009cdf
chr6	163150000	163250000	B4	#973999
chr6	163250000	163450000	B1	#009cdf
chr6	163450000	163600000	B4	#973999
chr6	163600000	163650000	B1	#009cdf
chr6	163650000	165850000	B4	#973999
chr6	165850000	166200000	B1	#009cdf
chr6	166300000	167600000	A2	#f78200
chr6	167650000	168200000	A2	#f78200
chr6	168200000	168800000	B1	#009cdf
chr6	168950000	169150000	B1	#009cdf
chr6	169150000	169350000	A2	#f78200
chr6	169350000	169400000	B1	#009cdf
chr6	169400000	169450000	A2	#f78200
chr6	169450000	169550000	B1	#009cdf
chr6	169550000	169700000	A2	#f78200
chr6	169900000	170250000	A2	#f78200
chr6	170550000	170600000	A2	#f78200
chr7	200000	2700000	A1	#e23838
chr7	2700000	3050000	A2	#f78200
chr7	3050000	4600000	B1	#009cdf
chr7	4600000	5200000	A2	#f78200
chr7	5200000	5650000	A1	#e23838
chr7	5650000	5700000	A2	#f78200
chr7	5700000	5750000	A1	#e23838
chr7	5750000	5900000	A2	#f78200
chr7	6000000	6700000	A1	#e23838
chr7	6700000	6750000	A2	#f78200
chr7	6850000	7750000	A2	#f78200
chr7	7750000	8100000	B0	#5ebd3e
chr7	8100000	8200000	B1	#009cdf
chr7	8200000	12650000	B0	#5ebd3e
chr7	12650000	12700000	A2	#f78200
chr7	12700000	16600000	B0	#5ebd3e
chr7	16600000	16750000	A2	#f78200
chr7	16750000	21950000	B0	#5ebd3e
chr7	21950000	22250000	A2	#f78200
chr7	22250000	22300000	B0	#5ebd3e
chr7	22300000	22500000	A2	#f78200
chr7	22550000	23700000	A2	#f78200
chr7	23700000	23750000	B1	#009cdf
chr7	23750000	23850000	B0	#5ebd3e
chr7	23850000	24550000	B1	#009cdf
chr7	24550000	25150000	A2	#f78200
chr7	25150000	25850000	B1	#009cdf
chr7	25850000	28400000	A2	#f78200
chr7	28400000	28650000	B1	#009cdf
chr7	28650000	31050000	A2	#f78200
chr7	31050000	32450000	B1	#009cdf
chr7	32450000	32700000	A2	#f78200
chr7	32750000	32950000	A2	#f78200
chr7	33000000	33200000	A2	#f78200
chr7	33200000	33250000	B0	#5ebd3e
chr7	33250000	34250000	B1	#009cdf
chr7	34250000	34300000	B0	#5ebd3e
chr7	34300000	34450000	B1	#009cdf
chr7	34450000	34500000	B0	#5ebd3e
chr7	34500000	34700000	B1	#009cdf
chr7	34700000	34800000	B0	#5ebd3e
chr7	34800000	35050000	A2	#f78200
chr7	35200000	35250000	B0	#5ebd3e
chr7	35250000	35450000	B1	#009cdf
chr7	35450000	36700000	A2	#f78200
chr7	36700000	39500000	B1	#009cdf
chr7	39500000	40250000	A2	#f78200
chr7	40250000	42250000	B1	#009cdf
chr7	42250000	42600000	B4	#973999
chr7	42600000	43100000	B1	#009cdf
chr7	43100000	43350000	A2	#f78200
chr7	43350000	43400000	B1	#009cdf
chr7	43400000	43900000	A2	#f78200
chr7	43900000	43950000	A1	#e23838
chr7	44050000	44900000	A1	#e23838
chr7	44900000	44950000	A2	#f78200
chr7	44950000	45000000	A1	#e23838
chr7	45000000	45200000	A2	#f78200
chr7	45200000	45750000	B1	#009cdf
chr7	45850000	46000000	A2	#f78200
chr7	46000000	47200000	B1	#009cdf
chr7	47200000	48100000	A2	#f78200
chr7	48100000	48350000	B1	#009cdf
chr7	48350000	48900000	B4	#973999
chr7	48950000	49950000	B4	#973999
chr7	49950000	50400000	B1	#009cdf
chr7	50400000	50800000	A2	#f78200
chr7	50800000	51150000	B1	#009cdf
chr7	51150000	51400000	A2	#f78200
chr7	51400000	51700000	B1	#009cdf
chr7	51700000	54500000	B4	#973999
chr7	54500000	54800000	B1	#009cdf
chr7	54800000	55700000	A2	#f78200
chr7	55750000	56100000	A2	#f78200
chr7	56100000	56350000	B1	#009cdf
chr7	56400000	56750000	B4	#973999
chr7	57150000	57600000	B4	#973999
chr7	57750000	57800000	B4	#973999
chr7	63000000	63250000	B4	#973999
chr7	63850000	64500000	B4	#973999
chr7	64500000	65000000	B1	#009cdf
chr7	65000000	65050000	A2	#f78200
chr7	65200000	65400000	A2	#f78200
chr7	65400000	65500000	B1	#009cdf
chr7	65700000	67150000	A2	#f78200
chr7	67200000	67250000	A2	#f78200
chr7	67300000	67350000	A2	#f78200
chr7	67350000	67550000	B1	#009cdf
chr7	67550000	72200000	B4	#973999
chr7	72200000	72600000	B1	#009cdf
chr7	72600000	72850000	A2	#f78200
chr7	72900000	72950000	A2	#f78200
chr7	73300000	74750000	A1	#e23838
chr7	75000000	75100000	A1	#e23838
chr7	75500000	76450000	A1	#e23838
chr7	77150000	78000000	A2	#f78200
chr7	78000000	79050000	B1	#009cdf
chr7	79050000	80150000	B0	#5ebd3e
chr7	80150000	80300000	A2	#f78200
chr7	80300000	80800000	B0	#5ebd3e
chr7	80800000	80900000	A2	#f78200
chr7	80900000	86700000	B0	#5ebd3e
chr7	86700000	86850000	B1	#009cdf
chr7	86850000	87000000	B0	#5ebd3e
chr7	87000000	87250000	A2	#f78200
chr7	87250000	87800000	B0	#5ebd3e
chr7	87800000	88250000	A2	#f78200
chr7	88250000	88300000	B0	#5ebd3e
chr7	88300000	89000000	B1	#009cdf
chr7	89000000	89600000	B4	#973999
chr7	89600000	90100000	B1	#009cdf
chr7	90150000	90500000	A2	#f78200
chr7	90500000	90550000	B0	#5ebd3e
chr7	90550000	90650000	A2	#f78200
chr7	90650000	90750000	B1	#009cdf
chr7	90750000	90850000	B0	#5ebd3e
chr7	90850000	91800000	B1	#009cdf
chr7	91800000	91850000	B0	#5ebd3e
chr7	91850000	92800000	A2	#f78200
chr7	92800000	95400000	B0	#5ebd3e
chr7	95400000	95500000	A2	#f78200
chr7	95500000	95550000	B0	#5ebd3e
chr7	95550000	95600000	A2	#f78200
chr7	95600000	95700000	B0	#5ebd3e
chr7	95700000	97850000	B1	#009cdf
chr7	97850000	97900000	A2	#f78200
chr7	97950000	98800000	A2	#f78200
chr7	98800000	99750000	A1	#e23838
chr7	99750000	99850000	A2	#f78200
chr7	99850000	100300000	A1	#e23838
chr7	100350000	101600000	A1	#e23838
chr7	101600000	102350000	A2	#f78200
chr7	102350000	102500000	A1	#e23838
chr7	102800000	103100000	A2	#f78200
chr7	103250000	103350000	A2	#f78200
chr7	103350000	104900000	B1	#009cdf
chr7	104900000	108250000	A2	#f78200
chr7	108250000	108500000	B0	#5ebd3e
chr7	108500000	108550000	A2	#f78200
chr7	108550000	111600000	B0	#5ebd3e
chr7	111600000	111650000	B1	#009cdf
chr7	111650000	111800000	B0	#5ebd3e
chr7	111800000	111850000	B1	#009cdf
chr7	111850000	111900000	B0	#5ebd3e
chr7	111900000	112200000	B1	#009cdf
chr7	112200000	112250000	B0	#5ebd3e
chr7	112250000	112350000	B1	#009cdf
chr7	112350000	112500000	A2	#f78200
chr7	112500000	112600000	B1	#009cdf
chr7	112600000	116200000	B0	#5ebd3e
chr7	116200000	117200000	A2	#f78200
chr7	117200000	121300000	B0	#5ebd3e
chr7	121300000	121450000	A2	#f78200
chr7	121450000	122650000	B0	#5ebd3e
chr7	122650000	122700000	B1	#009cdf
chr7	122700000	123450000	B0	#5ebd3e
chr7	123450000	123500000	B1	#009cdf
chr7	123500000	123750000	A2	#f78200
chr7	123750000	123800000	B0	#5ebd3e
chr7	123800000	123850000	B1	#009cdf
chr7	123850000	124500000	B0	#5ebd3e
chr7	124500000	124600000	B1	#009cdf
chr7	124600000	124700000	B0	#5ebd3e
chr7	124700000	124750000	B1	#009cdf
chr7	124750000	124850000	B0	#5ebd3e
chr7	124850000	124950000	B1	#009cdf
chr7	124950000	126400000	B0	#5ebd3e
chr7	126400000	127600000	B1	#009cdf
chr7	127600000	128600000	A2	#f78200
chr7	128650000	128850000	A2	#f78200
chr7	128850000	128900000	A1	#e23838
chr7	128900000	131600000	A2	#f78200
chr7	131600000	134100000	B1	#009cdf
chr7	134150000	134400000	B1	#009cdf
chr7	134400000	134700000	A2	#f78200
chr7	134700000	134750000	B1	#009cdf
chr7	134750000	135000000	A2	#f78200
chr7	135000000	135150000	B1	#009cdf
chr7	135150000	135800000	A2	#f78200
chr7	135800000	136250000	B1	#009cdf
chr7	136250000	137550000	B4	#973999
chr7	137550000	138600000	B1	#009cdf
chr7	138600000	140850000	A2	#f78200
chr7	140850000	141650000	B1	#009cdf
chr7	141750000	142050000	B1	#009cdf
chr7	143100000	143250000	B1	#009cdf
chr7	143250000	143500000	A2	#f78200
chr7	143900000	144100000	B1	#009cdf
chr7	144100000	144200000	A2	#f78200
chr7	144350000	144400000	A2	#f78200
chr7	144400000	145000000	B1	#009cdf
chr7	145000000	148150000	B4	#973999
chr7	148150000	148200000	B1	#009cdf
chr7	148500000	148600000	B1	#009cdf
chr7	148600000	149900000	A2	#f78200
chr7	150300000	150900000	B1	#009cdf
chr7	150900000	151050000	A2	#f78200
chr7	151050000	151250000	A1	#e23838
chr7	151250000	152800000	A2	#f78200
chr7	152850000	153150000	B1	#009cdf
chr7	153150000	153700000	B4	#973999
chr7	153850000	153950000	B4	#973999
chr7	154150000	154800000	B4	#973999
chr7	154800000	155200000	B1	#009cdf
chr7	155200000	155950000	A2	#f78200
chr7	155950000	156750000	B1	#009cdf
chr7	156750000	157700000	A2	#f78200
chr7	157850000	157900000	A2	#f78200
chr7	157900000	158050000	B1	#009cdf
chr7	158050000	158250000	B4	#973999
chr7	158500000	158550000	B1	#009cdf
chr7	158550000	159050000	A2	#f78200
chr7	159050000	159345973	B1	#009cdf
chr8	250000	300000	B1	#009cdf
chr8	350000	400000	B1	#009cdf
chr8	450000	700000	B1	#009cdf
chr8	2850000	4050000	B4	#973999
chr8	4100000	6050000	B4	#973999
chr8	6050000	6350000	B1	#009cdf
chr8	6350000	6950000	A2	#f78200
chr8	7050000	7100000	B1	#009cdf
chr8	8250000	9850000	A2	#f78200
chr8	9850000	9900000	B1	#009cdf
chr8	9900000	10450000	A2	#f78200
chr8	10450000	10500000	B1	#009cdf
chr8	10500000	10950000	A2	#f78200
chr8	10950000	11250000	B1	#009cdf
chr8	11250000	12000000	A2	#f78200
chr8	12550000	12600000	A2	#f78200
chr8	12700000	12750000	A2	#f78200
chr8	12750000	13100000	B1	#009cdf
chr8	13100000	15450000	B4	#973999
chr8	15450000	16800000	B1	#009cdf
chr8	16800000	16850000	A2	#f78200
chr8	16850000	17050000	B1	#009cdf
chr8	17050000	18250000	A2	#f78200
chr8	18250000	18550000	B1	#009cdf
chr8	18550000	19550000	A2	#f78200
chr8	19550000	19750000	B1	#009cdf
chr8	19750000	19850000	A2	#f78200
chr8	19850000	20200000	B1	#009cdf
chr8	20200000	20300000	A2	#f78200
chr8	20300000	20650000	B1	#009cdf
chr8	20650000	21000000	B4	#973999
chr8	21000000	21750000	B1	#009cdf
chr8	21750000	22000000	A2	#f78200
chr8	22000000	23400000	A1	#e23838
chr8	23400000	23900000	A2	#f78200
chr8	23900000	25150000	B1	#009cdf
chr8	25150000	25550000	A2	#f78200
chr8	25550000	26050000	B1	#009cdf
chr8	26050000	26650000	A2	#f78200
chr8	26650000	27250000	B1	#009cdf
chr8	27250000	31100000	A2	#f78200
chr8	31100000	31500000	B1	#009cdf
chr8	31500000	32150000	B4	#973999
chr8	32150000	33350000	B1	#009cdf
chr8	33350000	33600000	A2	#f78200
chr8	33600000	33850000	B1	#009cdf
chr8	33850000	37150000	B4	#973999
chr8	37150000	37600000	B1	#009cdf
chr8	37600000	39100000	A2	#f78200
chr8	39400000	39500000	B1	#009cdf
chr8	39900000	41050000	B1	#009cdf
chr8	41050000	43200000	A2	#f78200
chr8	43200000	43550000	B1	#009cdf
chr8	46550000	46900000	B4	#973999
chr8	46900000	47250000	B1	#009cdf
chr8	47250000	48150000	A2	#f78200
chr8	48150000	48600000	B1	#009cdf
chr8	48600000	48650000	A2	#f78200
chr8	48650000	49000000	B1	#009cdf
chr8	49000000	51750000	B4	#973999
chr8	51750000	52700000	B1	#009cdf
chr8	52700000	52800000	A2	#f78200
chr8	52800000	53700000	B1	#009cdf
chr8	53700000	54350000	A2	#f78200
chr8	54350000	54850000	B1	#009cdf
chr8	54850000	55300000	B4	#973999
chr8	55300000	55750000	B1	#009cdf
chr8	55750000	56100000	A2	#f78200
chr8	56100000	57150000	B1	#009cdf
chr8	57300000	57750000	B1	#009cdf
chr8	57750000	57800000	B4	#973999
chr8	57800000	57850000	B1	#009cdf
chr8	57850000	57900000	B4	#973999
chr8	57900000	58500000	B1	#009cdf
chr8	58500000	58850000	A2	#f78200
chr8	58850000	59650000	B1	#009cdf
chr8	59650000	59700000	B0	#5ebd3e
chr8	59700000	59750000	B1	#009cdf
chr8	59750000	59800000	B0	#5ebd3e
chr8	59800000	60350000	B1	#009cdf
chr8	60350000	61050000	A2	#f78200
chr8	61050000	61550000	B1	#009cdf
chr8	61550000	61850000	A2	#f78200
chr8	61850000	63050000	B1	#009cdf
chr8	63050000	63250000	A2	#f78200
chr8	63250000	63500000	B1	#009cdf
chr8	63500000	65300000	B4	#973999
chr8	65300000	65600000	B1	#009cdf
chr8	65600000	66500000	A2	#f78200
chr8	66500000	66650000	A1	#e23838
chr8	66650000	67350000	A2	#f78200
chr9	200000	850000	A2	#f78200
chr9	850000	1150000	B1	#009cdf
chr9	1150000	1800000	B4	#973999
chr9	1800000	3400000	B1	#009cdf
chr9	3400000	3450000	B0	#5ebd3e
chr9	3450000	3550000	A2	#f78200
chr9	3550000	3600000	B0	#5ebd3e
chr9	3600000	3900000	B1	#009cdf
chr9	3900000	3950000	B0	#5ebd3e
chr9	3950000	4000000	B1	#009cdf
chr9	4000000	5050000	A2	#f78200
chr9	5050000	5100000	B0	#5ebd3e
chr9	5100000	5400000	B1	#009cdf
chr9	5400000	7050000	A2	#f78200
chr9	7050000	7450000	B1	#009cdf
chr9	7600000	7900000	B1	#009cdf
chr9	7900000	12500000	B4	#973999
chr9	12500000	14300000	B1	#009cdf
chr9	14300000	14350000	A2	#f78200
chr9	14350000	15250000	B1	#009cdf
chr9	15250000	15600000	A2	#f78200
chr9	15600000	19050000	B1	#009cdf
chr9	19050000	19450000	A2	#f78200
chr9	19450000	20600000	B1	#009cdf
chr9	20600000	21050000	A2	#f78200
chr9	21050000	21300000	B0	#5ebd3e
chr9	21300000	21350000	A2	#f78200
chr9	21350000	21500000	B0	#5ebd3e
chr9	21500000	22200000	A2	#f78200
chr9	22200000	22700000	B1	#009cdf
chr9	22700000	26550000	B4	#973999
chr9	26550000	26850000	B1	#009cdf
chr9	26850000	27050000	A2	#f78200
chr9	27050000	27850000	B1	#009cdf
chr9	27850000	28700000	B4	#973999
chr9	28700000	28850000	B1	#009cdf
chr9	28850000	29050000	B4	#973999
chr9	29050000	29100000	B1	#009cdf
chr9	29100000	29150000	B4	#973999
chr9	29150000	29200000	B0	#5ebd3e
chr9	29200000	29250000	B4	#973999
chr9	29250000	32000000	B0	#5ebd3e
chr9	32000000	32450000	B1	#009cdf
chr9	32450000	32600000	A2	#f78200
chr9	32600000	32900000	B1	#009cdf
chr9	32900000	33400000	A2	#f78200
chr9	33400000	33500000	A1	#e23838
chr9	33500000	33550000	A2	#f78200
chr9	33600000	33750000	A2	#f78200
chr9	33750000	34400000	A1	#e23838
chr9	34400000	34450000	A2	#f78200
chr9	34450000	34700000	A1	#e23838
chr9	34700000	34950000	A2	#f78200
chr9	34950000	35200000	A1	#e23838
chr9	35200000	35450000	A2	#f78200
chr9	35450000	36050000	A1	#e23838
chr9	36050000	36550000	A2	#f78200
chr9	36550000	36650000	A1	#e23838
chr9	36650000	38550000	A2	#f78200
chr9	38600000	38750000	A2	#f78200
chr9	39000000	39050000	A2	#f78200
chr9	40900000	40950000	B1	#009cdf
chr9	68400000	69000000	B1	#009cdf
chr9	69000000	69400000	A2	#f78200
chr9	69500000	69600000	B1	#009cdf
chr9	69600000	70000000	A2	#f78200
chr9	70200000	70500000	A2	#f78200
chr9	70500000	70700000	B1	#009cdf
chr9	70750000	71650000	B1	#009cdf
chr9	71650000	72900000	A2	#f78200
chr9	72900000	72950000	B1	#009cdf
chr9	72950000	73200000	A2	#f78200
chr9	73200000	73750000	B1	#009cdf
chr9	73750000	74450000	B4	#973999
chr9	74450000	74850000	B1	#009cdf
chr9	74850000	75150000	A2	#f78200
chr9	75150000	76300000	B1	#009cdf
chr9	76300000	77500000	A2	#f78200
chr9	77500000	77700000	B1	#009cdf
chr9	77700000	78150000	A2	#f78200
chr9	78150000	78200000	B1	#009cdf
chr9	78200000	78350000	A2	#f78200
chr9	78350000	79250000	B1	#009cdf
chr9	79250000	81150000	B4	#973999
chr9	81150000	81600000	B1	#009cdf
chr9	81600000	81750000	A2	#f78200
chr9	81750000	81900000	B1	#009cdf
chr9	81950000	82200000	B1	#009cdf
chr9	82200000	82900000	B4	#973999
chr9	82900000	83600000	B1	#009cdf
chr9	83600000	83850000	A2	#f78200
chr9	83900000	84250000	A2	#f78200
chr9	84250000	85600000	B1	#009cdf
chr9	85600000	86400000	A2	#f78200
chr9	86400000	87650000	B1	#009cdf
chr9	87650000	87900000	A2	#f78200
chr9	87950000	88100000	A2	#f78200
chr9	88150000	88200000	A2	#f78200
chr9	88250000	88600000	A2	#f78200
chr9	88600000	89300000	B1	#009cdf
chr9	89300000	89600000	A2	#f78200
chr9	89600000	90950000	B1	#009cdf
chr9	90950000	94300000	A2	#f78200
chr9	94450000	96750000	A2	#f78200
chr9	96750000	96800000	B4	#973999
chr9	96800000	96900000	A2	#f78200
chr9	97000000	99300000	A2	#f78200
chr9	99300000	99850000	B1	#009cdf
chr9	99850000	100500000	A2	#f78200
chr9	100500000	100950000	B1	#009cdf
chr9	101400000	101800000	B1	#009cdf
chr9	101800000	104000000	B4	#973999
chr9	104000000	104950000	B1	#009cdf
chr9	104950000	105450000	A2	#f78200
chr9	105450000	107150000	B1	#009cdf
chr9	107150000	107900000	A2	#f78200
chr9	107900000	108750000	B1	#009cdf
chr9	108750000	109500000	A2	#f78200
chr9	109500000	110000000	B1	#009cdf
chr9	110000000	110300000	A2	#f78200
chr9	110300000	110600000	B1	#009cdf
chr9	110600000	110700000	B0	#5ebd3e
chr9	110700000	110750000	B1	#009cdf
chr9	110750000	110850000	B0	#5ebd3e
chr9	110850000	110900000	B1	#009cdf
chr9	110900000	110950000	B0	#5ebd3e
chr9	110950000	111000000	B1	#009cdf
chr9	111000000	111050000	B0	#5ebd3e
chr9	111050000	111150000	B1	#009cdf
chr9	111150000	111200000	B0	#5ebd3e
chr9	111200000	111300000	B1	#009cdf
chr9	111300000	112850000	A2	#f78200
chr9	112850000	112950000	B1	#009cdf
chr9	112950000	113050000	B4	#973999
chr9	113100000	113200000	B1	#009cdf
chr9	113200000	114650000	A2	#f78200
chr9	114650000	116900000	B1	#009cdf
chr9	116900000	119850000	B4	#973999
chr9	119850000	120400000	B1	#009cdf
chr9	120400000	122350000	A2	#f78200
chr9	122350000	122900000	B1	#009cdf
chr9	122900000	127350000	A2	#f78200
chr9	127350000	129950000	A1	#e23838
chr9	129950000	130150000	A2	#f78200
chr9	130150000	130200000	A1	#e23838
chr9	130200000	130600000	A2	#f78200
chr9	130600000	130750000	A1	#e23838
chr9	130750000	130850000	A2	#f78200
chr9	130850000	131600000	A1	#e23838
chr9	131600000	132900000	A2	#f78200
chr9	132900000	134500000	A1	#e23838
chr9	134500000	135450000	A2	#f78200
chr9	135450000	137950000	A1	#e23838
chr9	137950000	138150000	A2	#f78200
chr10	50000	1200000	A2	#f78200
chr10	1200000	1700000	B1	#009cdf
chr10	1700000	2750000	B4	#973999
chr10	2750000	3000000	B1	#009cdf
chr10	3000000	4000000	A2	#f78200
chr10	4000000	4300000	B1	#009cdf
chr10	4300000	4400000	A2	#f78200
chr10	4400000	4600000	B1	#009cdf
chr10	4600000	4850000	A2	#f78200
chr10	4850000	4950000	B1	#009cdf
chr10	5000000	5400000	B1	#009cdf
chr10	5400000	6400000	A2	#f78200
chr10	6400000	7750000	B1	#009cdf
chr10	7750000	8000000	A2	#f78200
chr10	8000000	8500000	B1	#009cdf
chr10	8500000	11100000	B4	#973999
chr10	11100000	11450000	B1	#009cdf
chr10	11450000	13850000	A2	#f78200
chr10	13850000	14500000	B1	#009cdf
chr10	14500000	15400000	A2	#f78200
chr10	15400000	16750000	B1	#009cdf
chr10	16750000	18000000	A2	#f78200
chr10	18000000	18600000	B1	#009cdf
chr10	18600000	18650000	A2	#f78200
chr10	18650000	18800000	B1	#009cdf
chr10	18800000	20650000	B4	#973999
chr10	20650000	21050000	B1	#009cdf
chr10	21050000	23050000	A2	#f78200
chr10	23050000	24450000	B1	#009cdf
chr10	24450000	25100000	A2	#f78200
chr10	25100000	26500000	B1	#009cdf
chr10	26500000	27300000	A2	#f78200
chr10	27400000	32500000	A2	#f78200
chr10	32500000	32850000	B1	#009cdf
chr10	32850000	33350000	A2	#f78200
chr10	33350000	34250000	B1	#009cdf
