chrom	start	end	GC
chr10	67450000	67500000	0.37184
chr10	67500000	67550000	0.36528
chr10	67550000	67600000	0.37922
chr10	67600000	67650000	0.37684
chr10	67650000	67700000	0.3909
chr10	67700000	67750000	0.38058
chr10	67750000	67800000	0.41682
chr10	67800000	67850000	0.41226
chr10	67850000	67900000	0.4399
chr10	67900000	67950000	0.38894
chr10	67950000	68000000	0.38096
chr10	68000000	68050000	0.3779
chr10	68050000	68100000	0.38816
chr10	68100000	68150000	0.38458
chr10	68150000	68200000	0.41172
chr10	68200000	68250000	0.43208
chr10	68250000	68300000	0.43448
chr10	68300000	68350000	0.40932
chr10	68350000	68400000	0.41022
chr10	68400000	68450000	0.42958
chr10	68450000	68500000	0.42284
chr10	68500000	68550000	0.46216
chr10	68550000	68600000	0.45012
chr10	68600000	68650000	0.42136
chr10	68650000	68700000	0.39428
chr10	68700000	68750000	0.43616
chr10	68750000	68800000	0.4152
chr10	68800000	68850000	0.46934
chr10	68850000	68900000	0.43804
chr10	68900000	68950000	0.40714
chr10	68950000	69000000	0.42256
chr10	69000000	69050000	0.43746
chr10	69050000	69100000	0.45944
chr10	69100000	69150000	0.41436
chr10	69150000	69200000	0.40644
chr10	69200000	69250000	0.46866
chr10	69250000	69300000	0.45388
chr10	69300000	69350000	0.48718
chr10	69350000	69400000	0.47772
chr10	69400000	69450000	0.49376
chr10	69450000	69500000	0.51358
chr10	69500000	69550000	0.45576
chr10	69550000	69600000	0.47112
chr10	69600000	69650000	0.4603
chr10	69650000	69700000	0.504
chr10	69700000	69750000	0.48646
chr10	69750000	69800000	0.47882
chr10	69800000	69850000	0.51968
chr10	69850000	69900000	0.52172
chr10	69900000	69950000	0.52354
chr10	69950000	70000000	0.43416
chr10	70000000	70050000	0.391
chr10	70050000	70100000	0.44806
chr10	70100000	70150000	0.50458
chr10	70150000	70200000	0.42378
chr10	70200000	70250000	0.42174
chr10	70250000	70300000	0.4786
chr10	70300000	70350000	0.49388
chr10	70350000	70400000	0.48324
chr10	70400000	70450000	0.4685
chr10	70450000	70500000	0.51382
chr10	70500000	70550000	0.52136
chr10	70550000	70600000	0.50622
chr10	70600000	70650000	0.44136
chr10	70650000	70700000	0.51166
chr10	70700000	70750000	0.52306
chr10	70750000	70800000	0.49088
chr10	70800000	70850000	0.41774
chr10	70850000	70900000	0.4392
chr10	70900000	70950000	0.5397
chr10	70950000	71000000	0.49786
chr10	71000000	71050000	0.49638
chr10	71050000	71100000	0.50498
chr10	71100000	71150000	0.44654
chr10	71150000	71200000	0.46692
chr10	71200000	71250000	0.51786
chr10	71250000	71300000	0.5467
chr10	71300000	71350000	0.51696
chr10	71350000	71400000	0.50156
chr10	71400000	71450000	0.483
chr10	71450000	71500000	0.50708
chr10	71500000	71550000	0.5233
chr10	71550000	71600000	0.50986
chr10	71600000	71650000	0.52232
chr10	71650000	71700000	0.53828
chr10	71700000	71750000	0.55664
chr10	71750000	71800000	0.53224
chr10	71800000	71850000	0.49696
chr10	71850000	71900000	0.4982
chr10	71900000	71950000	0.45994
chr10	71950000	72000000	0.49564
chr10	72000000	72050000	0.50666
chr10	72050000	72100000	0.51964
chr10	72100000	72150000	0.4033
chr10	72150000	72200000	0.40952
chr10	72200000	72250000	0.45332
chr10	72250000	72300000	0.5048
chr10	72300000	72350000	0.5339
chr10	72350000	72400000	0.45442
chr10	72400000	72450000	0.4069
chr10	72450000	72500000	0.40394
chr10	72500000	72550000	0.3698
chr10	72550000	72600000	0.39364
chr10	72600000	72650000	0.41906
chr10	72650000	72700000	0.4281
chr10	72700000	72750000	0.39462
chr10	72750000	72800000	0.38484
chr10	72800000	72850000	0.3747
chr10	72850000	72900000	0.3945
chr10	72900000	72950000	0.4148
chr10	72950000	73000000	0.40192
chr10	73000000	73050000	0.38522
chr10	73050000	73100000	0.39072
chr10	73100000	73150000	0.40556
chr10	73150000	73200000	0.39468
chr10	73200000	73250000	0.40616
chr10	73250000	73300000	0.4016
chr10	73300000	73350000	0.3993
chr10	73350000	73400000	0.40632
chr10	73400000	73450000	0.4095
chr10	73450000	73500000	0.39968
chr10	73500000	73550000	0.42426
chr10	73550000	73600000	0.40644
chr10	73600000	73650000	0.46522
chr10	73650000	73700000	0.45614
chr10	73700000	73750000	0.44074
chr10	73750000	73800000	0.48954
chr10	73800000	73850000	0.51668
chr10	73850000	73900000	0.506
chr10	73900000	73950000	0.48298
chr10	73950000	74000000	0.44694
chr10	74000000	74050000	0.4069
chr10	74050000	74100000	0.39962
chr10	74100000	74150000	0.42346
chr10	74150000	74200000	0.41496
chr10	74200000	74250000	0.38336
chr10	74250000	74300000	0.37432
chr10	74300000	74350000	0.36224
chr10	74350000	74400000	0.35908
chr10	74400000	74450000	0.36306
chr10	74450000	74500000	0.36238
chr10	74500000	74550000	0.35844
chr10	74550000	74600000	0.3711
chr10	74600000	74650000	0.36992
chr10	74650000	74700000	0.39888
chr10	74700000	74750000	0.40976
chr10	74750000	74800000	0.44678
chr10	74800000	74850000	0.44806
chr10	74850000	74900000	0.41228
chr10	74900000	74950000	0.39728
chr10	74950000	75000000	0.389
chr10	75000000	75050000	0.44488
chr10	75050000	75100000	0.48178
chr10	75100000	75150000	0.4413
chr10	75150000	75200000	0.43596
chr10	75200000	75250000	0.48934
chr10	75250000	75300000	0.47166
chr10	75300000	75350000	0.41484
chr10	75350000	75400000	0.4919
chr10	75400000	75450000	0.48792
chr10	75450000	75500000	0.4371
chr10	75500000	75550000	0.41664
chr10	75550000	75600000	0.40828
chr10	75600000	75650000	0.41008
chr10	75650000	75700000	0.40654
chr10	75700000	75750000	0.41078
chr10	75750000	75800000	0.41768
chr10	75800000	75850000	0.40976
chr10	75850000	75900000	0.42044
chr10	75900000	75950000	0.42512
chr10	75950000	76000000	0.43254
chr10	76000000	76050000	0.43996
chr10	76050000	76100000	0.4275
chr10	76100000	76150000	0.42658
chr10	76150000	76200000	0.40688
chr10	76200000	76250000	0.41496
chr10	76250000	76300000	0.39078
chr10	76300000	76350000	0.39398
chr10	76350000	76400000	0.386
chr10	76400000	76450000	0.3976
chr10	76450000	76500000	0.3742
chr10	76500000	76550000	0.37532
chr10	76550000	76600000	0.37666
chr10	76600000	76650000	0.39336
chr10	76650000	76700000	0.38034
chr10	76700000	76750000	0.38144
chr10	76750000	76800000	0.3707
chr10	76800000	76850000	0.41454
chr10	76850000	76900000	0.3817
chr10	76900000	76950000	0.41604
chr10	76950000	77000000	0.42662
chr10	77000000	77050000	0.4109
chr10	77050000	77100000	0.42756
chr10	77100000	77150000	0.41446
chr10	77150000	77200000	0.4246
chr10	77200000	77250000	0.41976
chr10	77250000	77300000	0.43634
chr10	77300000	77350000	0.44594
chr10	77350000	77400000	0.4446
chr10	77400000	77450000	0.47604
chr10	77450000	77500000	0.4723
chr10	77500000	77550000	0.45824
chr10	77550000	77600000	0.46734
chr10	77600000	77650000	0.47906
chr10	77650000	77700000	0.44
chr10	77700000	77750000	0.43376
chr10	77750000	77800000	0.46086
chr10	77800000	77850000	0.50884
chr10	77850000	77900000	0.49666
chr10	77900000	77950000	0.48634
chr10	77950000	78000000	0.45432
chr10	78000000	78050000	0.45126
chr10	78050000	78100000	0.47556
chr10	78100000	78150000	0.43506
chr10	78150000	78200000	0.47422
chr10	78200000	78250000	0.48182
chr10	78250000	78300000	0.48804
chr10	78300000	78350000	0.45738
chr10	78350000	78400000	0.49018
chr10	78400000	78450000	0.4802
chr10	78450000	78500000	0.4474
chr10	78500000	78550000	0.4651
chr10	78550000	78600000	0.46142
chr10	78600000	78650000	0.46062
chr10	78650000	78700000	0.4442
chr10	78700000	78750000	0.46392
chr10	78750000	78800000	0.48426
chr10	78800000	78850000	0.47088
chr10	78850000	78900000	0.45652
chr10	78900000	78950000	0.51012
chr10	78950000	79000000	0.52428
chr10	79000000	79050000	0.50028
chr10	79050000	79100000	0.55042
chr10	79100000	79150000	0.54762
chr10	79150000	79200000	0.55626
chr10	79200000	79250000	0.55074
chr10	79250000	79300000	0.55132
chr10	79300000	79350000	0.5381
chr10	79350000	79400000	0.48636
chr10	79400000	79450000	0.535
chr10	79450000	79500000	0.45686
chr10	79500000	79550000	0.45486
chr10	79550000	79600000	0.42718
chr10	79600000	79650000	0.402
chr10	79650000	79700000	0.37558
chr10	79700000	79750000	0.43978
chr10	79750000	79800000	0.38354
chr10	79800000	79850000	0.40346
chr10	79850000	79900000	0.4127
chr10	79900000	79950000	0.44576
chr10	79950000	80000000	0.42062
chr10	80000000	80050000	0.4244
chr10	80050000	80100000	0.41994
chr10	80100000	80150000	0.4544
chr10	80150000	80200000	0.4997
chr10	80200000	80250000	0.4574
chr10	80250000	80300000	0.47338
chr10	80300000	80350000	0.39978
chr10	80350000	80400000	0.43442
chr10	80400000	80450000	0.46596
chr10	80450000	80500000	0.4849
chr10	80500000	80550000	0.51858
chr10	80550000	80600000	0.43346
chr10	80600000	80650000	0.44754
chr10	80650000	80700000	0.4508
chr10	80700000	80750000	0.42886
chr10	80750000	80800000	0.38526
chr10	80800000	80850000	0.40564
chr10	80850000	80900000	0.39102
chr10	80900000	80950000	0.3777
chr10	80950000	81000000	0.37382
chr10	81000000	81050000	0.37404
chr10	81050000	81100000	0.36902
chr10	81100000	81150000	0.3682
chr10	81150000	81200000	0.3363
chr10	81200000	81250000	0.35544
chr10	81250000	81300000	0.3565
chr10	81300000	81350000	0.34298
chr10	81350000	81400000	0.3413
chr10	81400000	81450000	0.3458
chr10	81450000	81500000	0.35916
chr10	81500000	81550000	0.36888
chr10	81550000	81600000	0.36226
chr10	81600000	81650000	0.36072
chr10	81650000	81700000	0.37348
chr10	81700000	81750000	0.36568
chr10	81750000	81800000	0.37204
chr10	81800000	81850000	0.3747
chr10	81850000	81900000	0.4024
chr10	81900000	81950000	0.38468
chr10	81950000	82000000	0.3687
chr10	82000000	82050000	0.3709
chr10	82050000	82100000	0.37784
chr10	82100000	82150000	0.37418
chr10	82150000	82200000	0.36018
chr10	82200000	82250000	0.36894
chr10	82250000	82300000	0.3881
chr10	82300000	82350000	0.37734
chr10	82350000	82400000	0.37842
chr10	82400000	82450000	0.36518
chr10	82450000	82500000	0.3904
chr10	82500000	82550000	0.36868
chr10	82550000	82600000	0.35844
chr10	82600000	82650000	0.36504
chr10	82650000	82700000	0.38692
chr10	82700000	82750000	0.3831
chr10	82750000	82800000	0.36054
chr10	82800000	82850000	0.38256
chr10	82850000	82900000	0.37194
chr10	82900000	82950000	0.37262
chr10	82950000	83000000	0.3763
chr10	83000000	83050000	0.3662
chr10	83050000	83100000	0.38
chr10	83100000	83150000	0.37162
chr10	83150000	83200000	0.36902
chr10	83200000	83250000	0.37606
chr10	83250000	83300000	0.36016
chr10	83300000	83350000	0.36974
chr10	83350000	83400000	0.35822
chr10	83400000	83450000	0.34806
chr10	83450000	83500000	0.36352
chr10	83500000	83550000	0.36518
chr10	83550000	83600000	0.3809
chr10	83600000	83650000	0.36714
chr10	83650000	83700000	0.38246
chr10	83700000	83750000	0.36596
chr10	83750000	83800000	0.38366
chr10	83800000	83850000	0.39206
chr10	83850000	83900000	0.39442
chr10	83900000	83950000	0.42556
chr10	83950000	84000000	0.44234
chr10	84000000	84050000	0.41318
chr10	84050000	84100000	0.41236
chr10	84100000	84150000	0.41612
chr10	84150000	84200000	0.4638
chr10	84200000	84250000	0.48422
chr10	84250000	84300000	0.43876
chr10	84300000	84350000	0.42458
chr10	84350000	84400000	0.37402
chr10	84400000	84450000	0.37584
chr10	84450000	84500000	0.36438
chr10	84500000	84550000	0.41586
chr10	84550000	84600000	0.43302
chr10	84600000	84650000	0.41908
chr10	84650000	84700000	0.42556
chr10	84700000	84750000	0.39436
chr10	84750000	84800000	0.39922
chr10	84800000	84850000	0.40324
chr10	84850000	84900000	0.38176
chr10	84900000	84950000	0.4059
chr10	84950000	85000000	0.39576
chr10	85000000	85050000	0.3776
chr10	85050000	85100000	0.3534
chr10	85100000	85150000	0.4116
chr10	85150000	85200000	0.3925
chr10	85200000	85250000	0.41172
chr10	85250000	85300000	0.38038
chr10	85300000	85350000	0.36582
chr10	85350000	85400000	0.36074
chr10	85400000	85450000	0.42526
chr10	85450000	85500000	0.36872
chr10	85500000	85550000	0.39984
chr10	85550000	85600000	0.37276
chr10	85600000	85650000	0.44992
chr10	85650000	85700000	0.4154
chr10	85700000	85750000	0.38892
chr10	85750000	85800000	0.42864
chr10	85800000	85850000	0.35218
chr10	85850000	85900000	0.42692
chr10	85900000	85950000	0.42282
chr10	85950000	86000000	0.43506
chr10	86000000	86050000	0.44518
chr10	86050000	86100000	0.4595
chr10	86100000	86150000	0.49476
chr10	86150000	86200000	0.491
chr10	86200000	86250000	0.52134
chr10	86250000	86300000	0.483
chr10	86300000	86350000	0.5087
chr10	86350000	86400000	0.50574
chr10	86400000	86450000	0.42078
chr10	86450000	86500000	0.39276
chr10	86500000	86550000	0.4501
chr10	86550000	86600000	0.46902
chr10	86600000	86650000	0.42716
chr10	86650000	86700000	0.57142
chr10	86700000	86750000	0.47918
chr10	86750000	86800000	0.40908
chr10	86800000	86850000	0.3956
chr10	86850000	86900000	0.40356
chr10	86900000	86950000	0.43728
chr10	86950000	87000000	0.48242
chr10	87000000	87050000	0.45446
chr10	87050000	87100000	0.4255
chr10	87100000	87150000	0.41016
chr10	87150000	87200000	0.38816
chr10	87200000	87250000	0.46556
chr10	87250000	87300000	0.39052
chr10	87300000	87350000	0.37006
chr10	87350000	87400000	0.48084
chr10	87400000	87450000	0.3727
chr10	87450000	87500000	0.3858
chr10	87500000	87550000	0.38524
chr10	87550000	87600000	0.39038
chr10	87600000	87650000	0.41082
chr10	87650000	87700000	0.40752
chr10	87700000	87750000	0.40448
chr10	87750000	87800000	0.35492
chr10	87800000	87850000	0.37252
chr10	87850000	87900000	0.37778
chr10	87900000	87950000	0.36266
chr10	87950000	88000000	0.36346
chr10	88000000	88050000	0.40256
chr10	88050000	88100000	0.41706
chr10	88100000	88150000	0.40002
chr10	88150000	88200000	0.39606
chr10	88200000	88250000	0.40478
chr10	88250000	88300000	0.3909
chr10	88300000	88350000	0.3771
chr10	88350000	88400000	0.36818
chr10	88400000	88450000	0.36932
chr10	88450000	88500000	0.36994
chr10	88500000	88550000	0.35636
chr10	88550000	88600000	0.35112
chr10	88600000	88650000	0.37242
chr10	88650000	88700000	0.35828
chr10	88700000	88750000	0.37138
chr10	88750000	88800000	0.36248
chr10	88800000	88850000	0.38434
chr10	88850000	88900000	0.38524
chr10	88900000	88950000	0.3932
chr10	88950000	89000000	0.39304
chr10	89000000	89050000	0.38894
chr10	89050000	89100000	0.37346
chr10	89100000	89150000	0.36546
chr10	89150000	89200000	0.37222
chr10	89200000	89250000	0.4065
chr10	89250000	89300000	0.42304
chr10	89300000	89350000	0.40998
chr10	89350000	89400000	0.4164
chr10	89400000	89450000	0.40606
chr10	89450000	89500000	0.39142
chr10	89500000	89550000	0.41526
chr10	89550000	89600000	0.385
chr10	89600000	89650000	0.4089
chr10	89650000	89700000	0.39424
chr10	89700000	89750000	0.35694
chr10	89750000	89800000	0.36258
chr10	89800000	89850000	0.40684
chr10	89850000	89900000	0.38338
chr10	89900000	89950000	0.3918
chr10	89950000	90000000	0.3855
chr10	90000000	90050000	0.3633
chr10	90050000	90100000	0.38416
chr10	90100000	90150000	0.38876
chr10	90150000	90200000	0.38576
chr10	90200000	90250000	0.36276
chr10	90250000	90300000	0.3724
chr10	90300000	90350000	0.37844
chr10	90350000	90400000	0.37754
chr10	90400000	90450000	0.36472
chr10	90450000	90500000	0.36628
chr10	90500000	90550000	0.37294
chr10	90550000	90600000	0.36942
chr10	90600000	90650000	0.38256
chr10	90650000	90700000	0.37324
chr10	90700000	90750000	0.38386
chr10	90750000	90800000	0.38558
chr10	90800000	90850000	0.42422
chr10	90850000	90900000	0.39084
chr10	90900000	90950000	0.40404
chr10	90950000	91000000	0.40836
chr10	91000000	91050000	0.41966
chr10	91050000	91100000	0.40296
chr10	91100000	91150000	0.4043
chr10	91150000	91200000	0.41704
chr10	91200000	91250000	0.3854
chr10	91250000	91300000	0.37844
chr10	91300000	91350000	0.42204
chr10	91350000	91400000	0.38856
chr10	91400000	91450000	0.38208
chr10	91450000	91500000	0.34966
chr10	91500000	91550000	0.40594
chr10	91550000	91600000	0.44016
chr10	91600000	91650000	0.41186
chr10	91650000	91700000	0.41058
chr10	91700000	91750000	0.38654
chr10	91750000	91800000	0.38774
chr10	91800000	91850000	0.37642
chr10	91850000	91900000	0.39704
chr10	91900000	91950000	0.39308
chr10	91950000	92000000	0.36782
chr10	92000000	92050000	0.3885
chr10	92050000	92100000	0.41334
chr10	92100000	92150000	0.41062
chr10	92150000	92200000	0.3883
chr10	92200000	92250000	0.4185
chr10	92250000	92300000	0.42342
chr10	92300000	92350000	0.4006
chr10	92350000	92400000	0.44808
chr10	92400000	92450000	0.44878
chr10	92450000	92500000	0.41498
chr10	92500000	92550000	0.38704
chr10	92550000	92600000	0.44282
chr10	92600000	92650000	0.38884
chr10	92650000	92700000	0.44288
chr10	92700000	92750000	0.43884
chr10	92750000	92800000	0.41466
chr10	92800000	92850000	0.42564
chr10	92850000	92900000	0.36558
chr10	92900000	92950000	0.3582
chr10	92950000	93000000	0.36946
chr10	93000000	93050000	0.38284
chr10	93050000	93100000	0.47858
chr10	93100000	93150000	0.4342
chr10	93150000	93200000	0.41328
chr10	93200000	93250000	0.44002
chr10	93250000	93300000	0.4427
chr10	93300000	93350000	0.45584
chr10	93350000	93400000	0.41882
chr10	93400000	93450000	0.45082
chr10	93450000	93500000	0.44604
chr10	93500000	93550000	0.4102
chr10	93550000	93600000	0.4721
chr10	93600000	93650000	0.42498
chr10	93650000	93700000	0.35666
chr10	93700000	93750000	0.4095
chr10	93750000	93800000	0.41312
chr10	93800000	93850000	0.42634
chr10	93850000	93900000	0.41464
chr10	93900000	93950000	0.40002
chr10	93950000	94000000	0.42066
chr10	94000000	94050000	0.39538
chr10	94050000	94100000	0.4101
chr10	94100000	94150000	0.422
chr10	94150000	94200000	0.40584
chr10	94200000	94250000	0.41686
chr10	94250000	94300000	0.4073
chr10	94300000	94350000	0.39752
chr10	94350000	94400000	0.4122
chr10	94400000	94450000	0.39768
chr10	94450000	94500000	0.3771
chr10	94500000	94550000	0.39338
chr10	94550000	94600000	0.38896
chr10	94600000	94650000	0.40062
chr10	94650000	94700000	0.39992
chr10	94700000	94750000	0.37992
chr10	94750000	94800000	0.39322
chr10	94800000	94850000	0.39184
chr10	94850000	94900000	0.3769
chr10	94900000	94950000	0.3716
chr10	94950000	95000000	0.3803
chr10	95000000	95050000	0.37952
chr10	95050000	95100000	0.37102
chr10	95100000	95150000	0.38502
chr10	95150000	95200000	0.39842
chr10	95200000	95250000	0.4254
chr10	95250000	95300000	0.43784
chr10	95300000	95350000	0.44064
chr10	95350000	95400000	0.43168
chr10	95400000	95450000	0.45846
chr10	95450000	95500000	0.42566
chr10	95500000	95550000	0.45662
chr10	95550000	95600000	0.44678
chr10	95600000	95650000	0.43374
chr10	95650000	95700000	0.40798
chr10	95700000	95750000	0.40354
chr10	95750000	95800000	0.39918
chr10	95800000	95850000	0.42202
chr10	95850000	95900000	0.39676
chr10	95900000	95950000	0.389
chr10	95950000	96000000	0.3763
chr10	96000000	96050000	0.39332
chr10	96050000	96100000	0.38912
chr10	96100000	96150000	0.37172
chr10	96150000	96200000	0.3766
chr10	96200000	96250000	0.43488
chr10	96250000	96300000	0.42016
chr10	96300000	96350000	0.4212
chr10	96350000	96400000	0.47504
chr10	96400000	96450000	0.44078
chr10	96450000	96500000	0.46026
chr10	96500000	96550000	0.3987
chr10	96550000	96600000	0.39366
chr10	96600000	96650000	0.45176
chr10	96650000	96700000	0.43582
chr10	96700000	96750000	0.453
chr10	96750000	96800000	0.43014
chr10	96800000	96850000	0.41732
chr10	96850000	96900000	0.4035
chr10	96900000	96950000	0.37968
chr10	96950000	97000000	0.40198
chr10	97000000	97050000	0.50934
chr10	97050000	97100000	0.51132
chr10	97100000	97150000	0.4898
chr10	97150000	97200000	0.50262
chr10	97200000	97250000	0.43954
chr10	97250000	97300000	0.43982
chr10	97300000	97350000	0.49202
chr10	97350000	97400000	0.51016
chr10	97400000	97450000	0.47998
chr10	97450000	97500000	0.46346
chr10	97500000	97550000	0.50488
chr10	97550000	97600000	0.49166
chr10	97600000	97650000	0.46408
chr10	97650000	97700000	0.45916
chr10	97700000	97750000	0.4824
chr10	97750000	97800000	0.51534
chr10	97800000	97850000	0.49272
chr10	97850000	97900000	0.49934
chr10	97900000	97950000	0.50626
chr10	97950000	98000000	0.44478
chr10	98000000	98050000	0.47364
chr10	98050000	98100000	0.45786
chr10	98100000	98150000	0.41394
chr10	98150000	98200000	0.38036
chr10	98200000	98250000	0.3818
chr10	98250000	98300000	0.49226
chr10	98300000	98350000	0.47402
chr10	98350000	98400000	0.47504
chr10	98400000	98450000	0.49062
chr10	98450000	98500000	0.41768
chr10	98500000	98550000	0.4094
chr10	98550000	98600000	0.40298
chr10	98600000	98650000	0.39862
chr10	98650000	98700000	0.38282
chr10	98700000	98750000	0.36612
chr10	98750000	98800000	0.37358
chr10	98800000	98850000	0.37168
chr10	98850000	98900000	0.36268
chr10	98900000	98950000	0.38634
chr10	98950000	99000000	0.37744
chr10	99000000	99050000	0.37742
chr10	99050000	99100000	0.3692
chr10	99100000	99150000	0.38004
chr10	99150000	99200000	0.38782
chr10	99200000	99250000	0.3956
chr10	99250000	99300000	0.3945
chr10	99300000	99350000	0.42754
chr10	99350000	99400000	0.44322
chr10	99400000	99450000	0.41908
chr10	99450000	99500000	0.41622
chr10	99500000	99550000	0.47124
chr10	99550000	99600000	0.44832
chr10	99600000	99650000	0.42338
chr10	99650000	99700000	0.40422
chr10	99700000	99750000	0.4067
chr10	99750000	99800000	0.40746
chr10	99800000	99850000	0.45988
chr10	99850000	99900000	0.4432
chr10	99900000	99950000	0.4334
chr10	99950000	100000000	0.43154
chr10	100000000	100050000	0.44766
chr10	100050000	100100000	0.44284
chr10	100100000	100150000	0.43122
chr10	100150000	100200000	0.38316
chr10	100200000	100250000	0.40534
chr10	100250000	100300000	0.4558
chr10	100300000	100350000	0.45962
chr10	100350000	100400000	0.44742
chr10	100400000	100450000	0.42854
chr10	100450000	100500000	0.43796
chr10	100500000	100550000	0.45524
chr10	100550000	100600000	0.456
chr10	100600000	100650000	0.48084
chr10	100650000	100700000	0.50362
chr10	100700000	100750000	0.52724
chr10	100750000	100800000	0.48754
chr10	100800000	100850000	0.4886
chr10	100850000	100900000	0.49018
chr10	100900000	100950000	0.39726
chr10	100950000	101000000	0.49322
chr10	101000000	101050000	0.54584
chr10	101050000	101100000	0.51748
chr10	101100000	101150000	0.52214
chr10	101150000	101200000	0.45658
chr10	101200000	101250000	0.53274
chr10	101250000	101300000	0.49826
chr10	101300000	101350000	0.47818
chr10	101350000	101400000	0.40374
chr10	101400000	101450000	0.37912
chr10	101450000	101500000	0.3773
chr10	101500000	101550000	0.39394
chr10	101550000	101600000	0.51286
chr10	101600000	101650000	0.48268
chr10	101650000	101700000	0.43878
chr10	101700000	101750000	0.42962
chr10	101750000	101800000	0.50054
chr10	101800000	101850000	0.49266
chr10	101850000	101900000	0.4217
chr10	101900000	101950000	0.4076
chr10	101950000	102000000	0.4186
chr10	102000000	102050000	0.4298
chr10	102050000	102100000	0.49104
chr10	102100000	102150000	0.5185
chr10	102150000	102200000	0.4645
chr10	102200000	102250000	0.47794
chr10	102250000	102300000	0.41034
chr10	102300000	102350000	0.43048
chr10	102350000	102400000	0.49762
chr10	102400000	102450000	0.55028
chr10	102450000	102500000	0.5086
chr10	102500000	102550000	0.46734
chr10	102550000	102600000	0.46484
chr10	102600000	102650000	0.5234
chr10	102650000	102700000	0.49542
chr10	102700000	102750000	0.46518
chr10	102750000	102800000	0.46422
chr10	102800000	102850000	0.4846
chr10	102850000	102900000	0.43054
chr10	102900000	102950000	0.42966
chr10	102950000	103000000	0.41462
chr10	103000000	103050000	0.41928
chr10	103050000	103100000	0.44124
chr10	103100000	103150000	0.39738
chr10	103150000	103200000	0.40982
chr10	103200000	103250000	0.45352
chr10	103250000	103300000	0.45242
chr10	103300000	103350000	0.43734
chr10	103350000	103400000	0.44458
chr10	103400000	103450000	0.47472
chr10	103450000	103500000	0.51804
chr10	103500000	103550000	0.48082
chr10	103550000	103600000	0.52776
chr10	103600000	103650000	0.53842
chr10	103650000	103700000	0.53634
chr10	103700000	103750000	0.5236
chr10	103750000	103800000	0.50062
chr10	103800000	103850000	0.48362
chr10	103850000	103900000	0.45574
chr10	103900000	103950000	0.41134
chr10	103950000	104000000	0.3777
chr10	104000000	104050000	0.42516
chr10	104050000	104100000	0.43918
chr10	104100000	104150000	0.37828
chr10	104150000	104200000	0.3945
chr10	104200000	104250000	0.41116
chr10	104250000	104300000	0.4244
chr10	104300000	104350000	0.49198
chr10	104350000	104400000	0.39674
chr10	104400000	104450000	0.40602
chr10	104450000	104500000	0.41896
chr10	104500000	104550000	0.45404
chr10	104550000	104600000	0.4291
chr10	104600000	104650000	0.43598
chr10	104650000	104700000	0.41782
chr10	104700000	104750000	0.41646
chr10	104750000	104800000	0.4307
chr10	104800000	104850000	0.42334
chr10	104850000	104900000	0.40174
chr10	104900000	104950000	0.42122
chr10	104950000	105000000	0.39236
chr10	105000000	105050000	0.3986
chr10	105050000	105100000	0.40598
chr10	105100000	105150000	0.39892
chr10	105150000	105200000	0.40148
chr10	105200000	105250000	0.38794
chr10	105250000	105300000	0.39948
chr10	105300000	105350000	0.38454
chr10	105350000	105400000	0.38738
chr10	105400000	105450000	0.36728
chr10	105450000	105500000	0.37808
chr10	105500000	105550000	0.37324
chr10	105550000	105600000	0.37966
chr10	105600000	105650000	0.37918
chr10	105650000	105700000	0.37704
chr10	105700000	105750000	0.40138
chr10	105750000	105800000	0.39166
chr10	105800000	105850000	0.37834
chr10	105850000	105900000	0.36818
chr10	105900000	105950000	0.37154
chr10	105950000	106000000	0.38582
chr10	106000000	106050000	0.36784
chr10	106050000	106100000	0.35006
chr10	106100000	106150000	0.36904
chr10	106150000	106200000	0.35918
chr10	106200000	106250000	0.36922
chr10	106250000	106300000	0.37978
chr10	106300000	106350000	0.371
chr10	106350000	106400000	0.3743
chr10	106400000	106450000	0.36078
chr10	106450000	106500000	0.3746
chr10	106500000	106550000	0.37064
chr10	106550000	106600000	0.40666
chr10	106600000	106650000	0.4104
chr10	106650000	106700000	0.39464
chr10	106700000	106750000	0.40422
chr10	106750000	106800000	0.39972
chr10	106800000	106850000	0.40324
chr10	106850000	106900000	0.39986
chr10	106900000	106950000	0.40944
chr10	106950000	107000000	0.41072
chr10	107000000	107050000	0.39824
chr10	107050000	107100000	0.38148
chr10	107100000	107150000	0.39244
chr10	107150000	107200000	0.38664
chr10	107200000	107250000	0.38876
chr10	107250000	107300000	0.36796
chr10	107300000	107350000	0.36508
chr10	107350000	107400000	0.36854
chr10	107400000	107450000	0.36914
chr10	107450000	107500000	0.38706
chr10	107500000	107550000	0.3866
chr10	107550000	107600000	0.3664
chr10	107600000	107650000	0.36238
chr10	107650000	107700000	0.37852
chr10	107700000	107750000	0.35056
chr10	107750000	107800000	0.35748
chr10	107800000	107850000	0.3741
chr10	107850000	107900000	0.3688
chr10	107900000	107950000	0.37666
chr10	107950000	108000000	0.37534
chr10	108000000	108050000	0.38078
chr10	108050000	108100000	0.36502
chr10	108100000	108150000	0.3776
chr10	108150000	108200000	0.35602
chr10	108200000	108250000	0.37468
chr10	108250000	108300000	0.36532
chr10	108300000	108350000	0.3607
chr10	108350000	108400000	0.3713
chr10	108400000	108450000	0.38604
chr10	108450000	108500000	0.37484
chr10	108500000	108550000	0.3743
chr10	108550000	108600000	0.37448
